OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC
Charger1,32,2,Charging pile. no abnormalities in receiving and sending out
Charger1,33,2,Charging pile motor forward inspection abnormal
Charger1,34,2,Charging pile motor back check abnormal
Charger1,35,2,Charging pile motor abnormal
Charger1,36,2,Charging pile charging control abnormal
Charger1,37,2,Charging pile distance perception abnormal
Charger1,38,2,Charging pile temperature perception abnormal
Charger1,39,2,Charging pile measuring voltage at the front end
Charger1,40,2,Charging pile The charging head is not positioned
Charger1,41,2,Charger execution command timeout
Charger1,42,2,
Charger1,43,2,
Charger1,44,2,
Charger1,45,2,
Charger1,46,2,
Charger1,47,2,
Charger1,48,2,Charger abnormal
Charger1,49,2,Charger communication is abnormal
Charger1,50,2,Abnormal power supply of the charger
Charger1,51,2,Charger output current
Charger1,52,2,Charger Non-power transmission process No load power transmission abnormal
Charger1,53,2,
Charger1,54,2,
Charger1,55,2,
Charger1,56,2,
Charger1,57,2,
Charger1,58,2,
Charger1,59,2,
Charger1,60,2,
Charger1,61,2,
Charger1,62,2,
Charger1,63,2,
Charger2,64,2,Charging pile. no abnormalities in receiving and sending out
Charger2,65,2,Charging pile motor forward inspection abnormal
Charger2,66,2,Charging pile motor back check abnormal
Charger2,67,2,Charging pile motor abnormal
Charger2,68,2,Charging pile charging control abnormal
Charger2,69,2,Charging pile distance perception abnormal
Charger2,70,2,Charging pile temperature perception abnormal
Charger2,71,2,Charging pile measuring voltage at the front end
Charger2,72,2,Charging pile The charging head is not positioned
Charger2,73,2,Charger execution command timeout
Charger2,74,2,
Charger2,75,2,
Charger2,76,2,
Charger2,77,2,
Charger2,78,2,
Charger2,79,2,
Charger2,80,2,Charger abnormal
Charger2,81,2,Charger communication is abnormal
Charger2,82,2,Abnormal power supply of the charger
Charger2,83,2,Charger output current
Charger2,84,2,Charger Non-power transmission process No load power transmission abnormal
Charger2,85,2,
Charger2,86,2,
Charger2,87,2,
Charger2,88,2,
Charger2,89,2,
Charger2,90,2,
Charger2,91,2,
Charger2,92,2,
Charger2,93,2,
Charger2,94,2,
Charger2,95,2,
Charger3,96,2,Charging pile. no abnormalities in receiving and sending out
Charger3,97,2,Charging pile motor forward inspection abnormal
Charger3,98,2,Charging pile motor back check abnormal
Charger3,99,2,Charging pile motor abnormal
Charger3,100,2,Charging pile charging control abnormal
Charger3,101,2,Charging pile distance perception abnormal
Charger3,102,2,Charging pile temperature perception abnormal
Charger3,103,2,Charging pile measuring voltage at the front end
Charger3,104,2,Charging pile The charging head is not positioned
Charger3,105,2,Charger execution command timeout
Charger3,106,2,
Charger3,107,2,
Charger3,108,2,
Charger3,109,2,
Charger3,110,2,
Charger3,111,2,
Charger3,112,2,Charger abnormal
Charger3,113,2,Charger communication is abnormal
Charger3,114,2,Abnormal power supply of the charger
Charger3,115,2,Charger output current
Charger3,116,2,Charger Non-power transmission process No load power transmission abnormal
Charger3,117,2,
Charger3,118,2,
Charger3,119,2,
Charger3,120,2,
Charger3,121,2,
Charger3,122,2,
Charger3,123,2,
Charger3,124,2,
Charger3,125,2,
Charger3,126,2,
Charger3,127,2,
Charger4,128,2,Charging pile. no abnormalities in receiving and sending out
Charger4,129,2,Charging pile motor forward inspection abnormal
Charger4,130,2,Charging pile motor back check abnormal
Charger4,131,2,Charging pile motor abnormal
Charger4,132,2,Charging pile charging control abnormal
Charger4,133,2,Charging pile distance perception abnormal
Charger4,134,2,Charging pile temperature perception abnormal
Charger4,135,2,Charging pile measuring voltage at the front end
Charger4,136,2,Charging pile The charging head is not positioned
Charger4,137,2,Charger execution command timeout
Charger4,138,2,
Charger4,139,2,
Charger4,140,2,
Charger4,141,2,
Charger4,142,2,
Charger4,143,2,
Charger4,144,2,Charger abnormal
Charger4,145,2,Charger communication is abnormal
Charger4,146,2,Abnormal power supply of the charger
Charger4,147,2,Charger output current
Charger4,148,2,Charger Non-power transmission process No load power transmission abnormal
Charger4,149,2,
Charger4,150,2,
Charger4,151,2,
Charger4,152,2,
Charger4,153,2,
Charger4,154,2,
Charger4,155,2,
Charger4,156,2,
Charger4,157,2,
Charger4,158,2,
Charger4,159,2,
Charger5,160,2,Charging pile. no abnormalities in receiving and sending out
Charger5,161,2,Charging pile motor forward inspection abnormal
Charger5,162,2,Charging pile motor back check abnormal
Charger5,163,2,Charging pile motor abnormal
Charger5,164,2,Charging pile charging control abnormal
Charger5,165,2,Charging pile distance perception abnormal
Charger5,166,2,Charging pile temperature perception abnormal
Charger5,167,2,Charging pile measuring voltage at the front end
Charger5,168,2,Charging pile The charging head is not positioned
Charger5,169,2,Charger execution command timeout
Charger5,170,2,
Charger5,171,2,
Charger5,172,2,
Charger5,173,2,
Charger5,174,2,
Charger5,175,2,
Charger5,176,2,Charger abnormal
Charger5,177,2,Charger communication is abnormal
Charger5,178,2,Abnormal power supply of the charger
Charger5,179,2,Charger output current
Charger5,180,2,Charger Non-power transmission process No load power transmission abnormal
Charger5,181,2,
Charger5,182,2,
Charger5,183,2,
Charger5,184,2,
Charger5,185,2,
Charger5,186,2,
Charger5,187,2,
Charger5,188,2,
Charger5,189,2,
Charger5,190,2,
Charger5,191,2,
Charger6,192,2,Charging pile. no abnormalities in receiving and sending out
Charger6,193,2,Charging pile motor forward inspection abnormal
Charger6,194,2,Charging pile motor back check abnormal
Charger6,195,2,Charging pile motor abnormal
Charger6,196,2,Charging pile charging control abnormal
Charger6,197,2,Charging pile distance perception abnormal
Charger6,198,2,Charging pile temperature perception abnormal
Charger6,199,2,Charging pile measuring voltage at the front end
Charger6,200,2,Charging pile The charging head is not positioned
Charger6,201,2,Charger execution command timeout
Charger6,202,2,
Charger6,203,2,
Charger6,204,2,
Charger6,205,2,
Charger6,206,2,
Charger6,207,2,
Charger6,208,2,Charger abnormal
Charger6,209,2,Charger communication is abnormal
Charger6,210,2,Abnormal power supply of the charger
Charger6,211,2,Charger output current
Charger6,212,2,Charger Non-power transmission process No load power transmission abnormal
Charger6,213,2,
Charger6,214,2,
Charger6,215,2,
Charger6,216,2,
Charger6,217,2,
Charger6,218,2,
Charger6,219,2,
Charger6,220,2,
Charger6,221,2,
Charger6,222,2,
Charger6,223,2,
Charger7,224,2,Charging pile. no abnormalities in receiving and sending out
Charger7,225,2,Charging pile motor forward inspection abnormal
Charger7,226,2,Charging pile motor back check abnormal
Charger7,227,2,Charging pile motor abnormal
Charger7,228,2,Charging pile charging control abnormal
Charger7,229,2,Charging pile distance perception abnormal
Charger7,230,2,Charging pile temperature perception abnormal
Charger7,231,2,Charging pile measuring voltage at the front end
Charger7,232,2,Charging pile The charging head is not positioned
Charger7,233,2,Charger execution command timeout
Charger7,234,2,
Charger7,235,2,
Charger7,236,2,
Charger7,237,2,
Charger7,238,2,
Charger7,239,2,
Charger7,240,2,Charger abnormal
Charger7,241,2,Charger communication is abnormal
Charger7,242,2,Abnormal power supply of the charger
Charger7,243,2,Charger output current
Charger7,244,2,Charger Non-power transmission process No load power transmission abnormal
Charger7,245,2,
Charger7,246,2,
Charger7,247,2,
Charger7,248,2,
Charger7,249,2,
Charger7,250,2,
Charger7,251,2,
Charger7,252,2,
Charger7,253,2,
Charger7,254,2,
Charger7,255,2,
Charger8,256,2,Charging pile. no abnormalities in receiving and sending out
Charger8,257,2,Charging pile motor forward inspection abnormal
Charger8,258,2,Charging pile motor back check abnormal
Charger8,259,2,Charging pile motor abnormal
Charger8,260,2,Charging pile charging control abnormal
Charger8,261,2,Charging pile distance perception abnormal
Charger8,262,2,Charging pile temperature perception abnormal
Charger8,263,2,Charging pile measuring voltage at the front end
Charger8,264,2,Charging pile The charging head is not positioned
Charger8,265,2,Charger execution command timeout
Charger8,266,2,
Charger8,267,2,
Charger8,268,2,
Charger8,269,2,
Charger8,270,2,
Charger8,271,2,
Charger8,272,2,Charger abnormal
Charger8,273,2,Charger communication is abnormal
Charger8,274,2,Abnormal power supply of the charger
Charger8,275,2,Charger output current
Charger8,276,2,Charger Non-power transmission process No load power transmission abnormal
Charger8,277,2,
Charger8,278,2,
Charger8,279,2,
Charger8,280,2,
Charger8,281,2,
Charger8,282,2,
Charger8,283,2,
Charger8,284,2,
Charger8,285,2,
Charger8,286,2,
Charger8,287,2,
Charger9,288,2,Charging pile. no abnormalities in receiving and sending out
Charger9,289,2,Charging pile motor forward inspection abnormal
Charger9,290,2,Charging pile motor back check abnormal
Charger9,291,2,Charging pile motor abnormal
Charger9,292,2,Charging pile charging control abnormal
Charger9,293,2,Charging pile distance perception abnormal
Charger9,294,2,Charging pile temperature perception abnormal
Charger9,295,2,Charging pile measuring voltage at the front end
Charger9,296,2,Charging pile The charging head is not positioned
Charger9,297,2,Charger execution command timeout
Charger9,298,2,
Charger9,299,2,
Charger9,300,2,
Charger9,301,2,
Charger9,302,2,
Charger9,303,2,
Charger9,304,2,Charger abnormal
Charger9,305,2,Charger communication is abnormal
Charger9,306,2,Abnormal power supply of the charger
Charger9,307,2,Charger output current
Charger9,308,2,Charger Non-power transmission process No load power transmission abnormal
Charger9,309,2,
Charger9,310,2,
Charger9,311,2,
Charger9,312,2,
Charger9,313,2,
Charger9,314,2,
Charger9,315,2,
Charger9,316,2,
Charger9,317,2,
Charger9,318,2,
Charger9,319,2,
Charger10,320,2,Charging pile. no abnormalities in receiving and sending out
Charger10,321,2,Charging pile motor forward inspection abnormal
Charger10,322,2,Charging pile motor back check abnormal
Charger10,323,2,Charging pile motor abnormal
Charger10,324,2,Charging pile charging control abnormal
Charger10,325,2,Charging pile distance perception abnormal
Charger10,326,2,Charging pile temperature perception abnormal
Charger10,327,2,Charging pile measuring voltage at the front end
Charger10,328,2,Charging pile The charging head is not positioned
Charger10,329,2,Charger execution command timeout
Charger10,330,2,
Charger10,331,2,
Charger10,332,2,
Charger10,333,2,
Charger10,334,2,
Charger10,335,2,
Charger10,336,2,Charger abnormal
Charger10,337,2,Charger communication is abnormal
Charger10,338,2,Abnormal power supply of the charger
Charger10,339,2,Charger output current
Charger10,340,2,Charger Non-power transmission process No load power transmission abnormal
Charger10,341,2,
Charger10,342,2,
Charger10,343,2,
Charger10,344,2,
Charger10,345,2,
Charger10,346,2,
Charger10,347,2,
Charger10,348,2,
Charger10,349,2,
Charger10,350,2,
Charger10,351,2,
AGV_NODE,14024494,2,Overcurrent in DCBUS
AGV_NODE,14004409,2,Failed to turn into Safe OP Mode in the EtherCAT Loop.
AGV_NODE,14004408,2,Failed to turn Servo On in Joint Driver
AGV_NODE,14004407,2,Clear Robot Alarm Failure
AGV_NODE,14004406,2,Absolution Position Calibration Failure in the Joint Drivers.
AGV_NODE,14004405,2,Joint Drivers Alarm
AGV_NODE,14004403,2,TCP Speed over the criterion on the manual mode
AGV_NODE,14004402,2,Disconnect with safety monitor module
AGV_NODE,14004401,2,Safety function initialized failure
AGV_NODE,14004400,2,"Over Current in the Power Supply 24V, I/O Board Alarm"
AGV_NODE,14004375,2,"Forward Kinematics Failure, Interpolation Points Issue"
AGV_NODE,14004374,2,Motion Failure due to Max Points Counts Issue in the NURBS
AGV_NODE,14004377,2,Timeout in Steady State Error in Motion Process.
AGV_NODE,14004376,2,Inverse Jacobian Matrices Failure jacobian
AGV_NODE,14004371,2,PTP function Failure in Driver
AGV_NODE,14004370,2,"Inverse Kinematics Failure, Interpolation Points Issue"
AGV_NODE,14004373,2,Create Circle Path Failed
AGV_NODE,14004372,2,Over Range Between the Interpolation Points
AGV_NODE,14000035,2,Arm_GripperObject1
AGV_NODE,14004378,2,Motion Failure when Moving at Constant Speed
AGV_NODE,14024492,2,The initial angle of three phase of motor is not correct
AGV_NODE,13004145,2,AutoWhenE84On
AGV_NODE,13004144,2,AutoWhenNotStandby
AGV_NODE,13004147,2,movewhengrip
AGV_NODE,13004146,2,ChargingWhenE84Off
AGV_NODE,13004149,2,RobotCmdInManualMode
AGV_NODE,13004148,2,LeaveStationFail
AGV_NODE,14065290,2,[Error][Safety Function]J2 Velocity exceeds limit
AGV_NODE,14019228,2,[Error][External Device]Force-Torque sensor open failed
AGV_NODE,12000069,2,ES off.
AGV_NODE,14016428,2,[System][Error]Project Compile failed
AGV_NODE,14016429,2,[Error][System]Project Run failed
AGV_NODE,14016426,2,[Error][Flow]Project does not exist
AGV_NODE,14016427,2,[System][Error]Project File Load Error
AGV_NODE,14016424,2,Project Is Running
AGV_NODE,14016425,2,Project Is Editing
AGV_NODE,14016422,2,Robot Cmd failed
AGV_NODE,14016423,2,[Error][External Device]USB Error
AGV_NODE,14016420,2,Internal Error
AGV_NODE,14016421,2,Incorrect Control Mode
AGV_NODE,14005725,2,Rotate around Z axis failed
AGV_NODE,14005724,2,Move along X axis failed
AGV_NODE,14005727,2,Set EIH transform failed
AGV_NODE,14005726,2,Get EIH transform failed
AGV_NODE,14005721,2,Illegal camera extrinsic parameter matrix
AGV_NODE,14005720,2,Record each robot and camera posture in EIH calibration failed
AGV_NODE,14065479,2,Runin process R2: AB signal is NG
AGV_NODE,14065478,2,Runin process R2: the sequence of UVW is NG
AGV_NODE,14065477,2,Runin process R2: W signal NG
AGV_NODE,14065476,2,Runin process R2: V signal NG
AGV_NODE,14065475,2,Runin process R2: U signal NG
AGV_NODE,14065474,2,Runin process R2: multi Z index happened
AGV_NODE,14065473,2,Runin process R2: Z index miss
AGV_NODE,14065472,2,The deviation is too high when initializing joint coordinate
AGV_NODE,12008263,2,GO off.
AGV_NODE,12008262,2,ES off.
AGV_NODE,14004458,2,It is a test command to disconnect with safety monitor board
AGV_NODE,13008336,2,WrongRunningID
AGV_NODE,14065511,2,Runin process: the process of g sensor calibration is NG
AGV_NODE,12000055,2,VA on.
AGV_NODE,14012289,2,[Error][User Setting]Invalid plane points
AGV_NODE,14017409,2,Actioner Run failed
AGV_NODE,14017408,2,Actioner Start failed
AGV_NODE,11000048,2,Arm_VisionFixedFail
AGV_NODE,11000147,2,Arm_RBMoveing_DI2_Fash
AGV_NODE,14065515,2,[Hardware][Error]The voltage of 12V is NG
AGV_NODE,14024519,2,Runin process R2: AB signal is NG
AGV_NODE,15000001,2,BatteryPortOpenFail
AGV_NODE,14017028,2,"ProxyServer initialize failure, SystemFile error"
AGV_NODE,14005026,2,Quaternion setting failed
AGV_NODE,14065288,2,[Error][Safety Function]J1 Torque exceeds limit
AGV_NODE,14005024,2,Illegal dimension of a quaternion
AGV_NODE,14005025,2,Illegal string format of a quaternion
AGV_NODE,14005022,2,No initial guessing matrix
AGV_NODE,14005023,2,Transform type mismatch
AGV_NODE,14005020,2,Specific axis are parallel
AGV_NODE,14005021,2,Solve A =XBY failed
AGV_NODE,14006650,2,DH calibration moving guided by vision failed
AGV_NODE,14006651,2,TCP calibration move failed
AGV_NODE,14006652,2,DH align error over 0.3 mm
AGV_NODE,14024521,2,The electrical angle of motor is not correct (warning)
AGV_NODE,14024526,2,The compensation of encoder signal is too high
AGV_NODE,14024527,2,The protection is on for motor hold (type 2)
AGV_NODE,14024524,2,The Z index signal is missing
AGV_NODE,14024525,2,Encoder connection failed
AGV_NODE,14004399,2,Pose error by g-sensor g sensor
AGV_NODE,14004398,2,gear ratio is not match the model
AGV_NODE,11004117,2,MoveEMOStop
AGV_NODE,11004104,2,PoseSetAbnormal
AGV_NODE,14004392,2,Driver mode switching timeout.
AGV_NODE,14004397,2,Joint Signature mismatch with vendor
AGV_NODE,13008208,2,GripperInitialError
AGV_NODE,13008209,2,GripperInitialFail
AGV_NODE,14024559,2,The parameters of magnetic encoder are abnorma
AGV_NODE,14065280,2,Self-Collision
AGV_NODE,12000068,2,HO_AVBL off.
AGV_NODE,14005509,2,Failed to check whether robot can flip
AGV_NODE,14005508,2,Robot flipping failed
AGV_NODE,14032779,2,[Error][Safety Function] Discrepancy was detected between dual channels of Robot Internal Protective Stop Output Port.
AGV_NODE,14000025,2,Arm_GripperReleaseSensorError
AGV_NODE,14000024,2,Arm_GripperTooDeep
AGV_NODE,14005507,2,Move distance with respect to base frame failed
AGV_NODE,14005506,2,"DH compensation stops, this will not affect robot moving"
AGV_NODE,14005501,2,teach point transfer on task space failed
AGV_NODE,14005500,2,Task space coordinates transfer failed : from HMI to RTX
AGV_NODE,14005503,2,Move to target with respect to tool base failed
AGV_NODE,14005502,2,Target approaching failed
AGV_NODE,11000051,2,Arm_TM_Var2NG
AGV_NODE,11000050,2,Arm_TM_VarNG
AGV_NODE,14024550,2,The result is NG in position initialization process
AGV_NODE,14000036,2,Arm_GripperObject2
AGV_NODE,14065284,2,[Error][Safety Function]TCP speed exceeds limit
AGV_NODE,14018944,2,TMManager object initialization error
AGV_NODE,14012550,2,Invalid Parameter
AGV_NODE,14065285,2,[Error][Safety Function]TCP force exceeds limit
AGV_NODE,14016385,2,Undefined error code
AGV_NODE,14024555,2,The voltage of 12V is NG
AGV_NODE,14019461,2,[Flow][Warning]Warning for Network path could not be access
AGV_NODE,14019460,2,[Flow][Warning]Warning for String Format include Variables
AGV_NODE,11004099,2,MoveManualCancel
AGV_NODE,14006878,2,Align the x-y plane of tool frame with that of task frame failed
AGV_NODE,14006879,2,Acquiring object avoidance point failed
AGV_NODE,11004098,2,ResetProcessFail
AGV_NODE,14006874,2,Parallel list number should be large than 1 in one dimension
AGV_NODE,14006875,2,Align the x-y plane of tool frame with that of base frame failed
AGV_NODE,14006876,2,Illegal geometric plane data
AGV_NODE,14006877,2,Align the x-y plane of tool frame with that of user defined frame failed
AGV_NODE,12008320,2,ES off.
AGV_NODE,12008321,2,GO off.
AGV_NODE,14006872,2,Acquiring parallel list position failed
AGV_NODE,14006873,2,"In parallel list application, at least two points coincides"
AGV_NODE,13004105,2,LoadUnloadFail
AGV_NODE,13004104,2,DockNG
AGV_NODE,13004100,2,e84chargeabnormal
AGV_NODE,13004103,2,chargerofffail
AGV_NODE,13004102,2,chargeronfail
AGV_NODE,14005471,2,Illegal robot configuration number
AGV_NODE,14005470,2,Save robot configure file failed
AGV_NODE,14005473,2,Jacobian calculation failed
AGV_NODE,14005472,2,"This function is dummy, just used for override"
AGV_NODE,14005475,2,Speed transfer via Jacobian failed
AGV_NODE,14005474,2,Jacobian inverse failed
AGV_NODE,14005477,2,Differential orientation transfer failed
AGV_NODE,14005476,2,Robot is at singular point
AGV_NODE,14005479,2,Forward dynamics computation failed
AGV_NODE,14005478,2,The transfer between geometric and analytical Jacobian failed
AGV_NODE,14024534,2,The process of I2C control flow is out of control
AGV_NODE,14019218,2,[Error][Software]Missing Right Parentheses
AGV_NODE,14019219,2,[Error][Flow]Missing Right Brackets
AGV_NODE,14005715,2,Visual move06 failed
AGV_NODE,14019210,2,[Error][Flow]Calculation is not a Number
AGV_NODE,14019211,2,[Error][Flow]Calculation is not an Integer Number
AGV_NODE,14019212,2,[Error][Flow]Calculation is not a Variables
AGV_NODE,14019213,2,[Flow][Error]Calculation is not an Integer Variables
AGV_NODE,14005237,2,End effector data lost
AGV_NODE,14019215,2,"[Error][Flow]Data type is different, can not assign operation"
AGV_NODE,14019216,2,"[Error][Software]Data type is different, can not compare operation"
AGV_NODE,14019217,2,[Error][Flow]Invalid Number Range
AGV_NODE,14017920,2,[info.]Modbus object initializing
AGV_NODE,14017921,2,Modbus socket read
AGV_NODE,14017922,2,Modbus erro
AGV_NODE,14017923,2,[info.][com.]Modbus data wrote
AGV_NODE,14017924,2,Modbus data received
AGV_NODE,14017925,2,[info.]Modbus serial port open
AGV_NODE,14024503,2,Brake release failed.
AGV_NODE,11004105,2,ArmWorkAbnormal
AGV_NODE,14017417,2,Actioner execute robot failed
AGV_NODE,14017026,2,"ProxyServer initialize failure, ServerParams error"
AGV_NODE,14024493,2,The index angle of encoder is not calibrated
AGV_NODE,14024490,2,The overcurrent is protected by current sensor of V phase
AGV_NODE,14004592,2,HIM Command to shout down the robot system
AGV_NODE,14024497,2,The communication of SPI is timeout
AGV_NODE,14004470,2,There is an Alarm in Blending Process in the Vision Servoing Block
AGV_NODE,14024495,2,The communication of EtherCAT is timeout
AGV_NODE,11004103,2,ChargePoseInitFail
AGV_NODE,14005236,2,End effector reconnection with robot failed
AGV_NODE,14024499,2,The watch dog of MCU is timeout
AGV_NODE,11004102,2,CameraInvokeAprilTagNG
